g_x,g_y,g_z
3.58447,-12.4082,2.18048
4.45882,-16.2331,4.14885
3.54772,-18.2879,7.26933
2.45973,-15.2545,6.32184
4.22062,-13.5002,0.826005
4.8686,-14.706,2.08708
3.09795,-18.2482,7.68119
2.4287,-17.9743,7.38489
2.85251,-10.3954,-2.33303
2.3344,-8.94369,-3.70531
1.01981,-13.2097,2.47546
1.21802,-15.1808,4.48783
1.81807,-8.54223,-1.94421
1.6867,-10.1557,-2.36856
0.924504,-12.497,1.01256
0.7892,-11.6023,2.38955
4.80242,-15.4055,2.81553
5.63641,-17.53,5.03306
3.89374,-21.059,10.6347
3.00773,-19.8876,9.34179
5.31174,-13.4332,0.0664966
5.41128,-2.04103,-1.15075
0.25731,-8.76778,11.4917
2.22177,-20.6316,10.8223
2.80879,-7.65554,-5.70082
-0.959122,12.4788,-15.1526
-3.5595,2.86984,0.0142817
0.140326,-15.5985,5.70138
1.98949,-9.26998,-3.75652
1.02843,-7.42618,-5.94594
-0.331496,-11.6049,0.310563
0.372087,-14.1518,3.13536
4.70844,-15.9895,3.49012
5.51856,-18.4739,6.2758
4.07573,-22.8954,11.9984
3.03915,-20.8389,10.0677
5.13283,-14.3764,1.32217
5.03264,-3.48725,1.99964
1.72347,-13.9261,15.1235
2.40922,-22.4516,12.1686
2.36954,-8.52276,-4.81293
-2.07958,11.7931,-13.6457
-4.90054,-3.59115,2.935
-0.216997,-17.6281,6.85662
1.74622,-9.85145,-3.20992
0.507094,-8.36568,-5.02414
-0.771306,-13.6161,1.50394
0.174902,-15.1745,3.78237
3.38518,-13.2943,3.07053
4.15335,-17.6599,5.57752
3.35042,-20.0814,8.74687
2.33639,-16.4015,7.24753
3.86187,-14.8683,2.232
4.22758,-16.9596,4.49438
2.77646,-21.3771,10.1805
2.21962,-19.8296,8.85197
2.37315,-11.7447,-1.03418
1.41163,-11.1033,-1.53299
0.160118,-16.497,4.84846
0.804343,-17.0971,5.88716
1.51279,-9.42797,-1.12642
1.17229,-11.5825,-1.0673
0.454621,-14.3491,2.39981
0.521744,-12.7842,3.26199
