g_x,g_y,g_z
-0.905477,-2.81971,-1.26444
-1.37464,-4.2426,-2.01977
-1.30684,-5.5252,-2.62547
-0.87615,-4.54781,-2.11712
-1.22026,-2.94882,-1.22312
-1.91338,-4.07542,-1.94283
-1.74968,-6.33045,-2.97674
-1.16463,-5.66814,-2.56881
-1.03264,-1.81793,-0.352792
-1.71209,-2.02054,-0.392041
-1.45528,-4.63869,-1.68402
-0.97399,-4.68501,-1.83186
-0.516609,-1.3309,-0.198017
-0.758397,-1.92682,-0.372985
-0.753991,-3.37146,-1.07156
-0.523764,-3.17784,-1.13256
-0.913004,-3.15875,-1.46269
-1.4816,-4.38453,-2.26384
-1.31593,-6.6384,-3.32868
-0.878316,-5.87811,-2.80863
-1.18832,-2.43856,-1.07102
-2.35762,-1.23187,-1.40649
-1.74774,-6.06772,-3.43205
-1.10581,-6.84273,-3.24882
-0.939155,-0.502805,0.629266
-2.85836,2.73148,2.84818
-1.32872,-2.7358,-0.745863
-0.813393,-5.15873,-1.93979
-0.250854,-0.79098,0.241494
-0.242602,-0.60934,0.439042
-0.39217,-3.1721,-0.812553
-0.302805,-3.7224,-1.26176
-0.0515043,-2.43292,-1.14392
0.0692357,-3.12094,-1.69087
-0.0598738,-5.69213,-2.88232
-0.145536,-5.30329,-2.54692
0.343838,-1.19936,-0.46547
0.949429,0.930349,0.0329338
0.647017,-4.49868,-2.63634
0.149199,-5.89654,-2.80242
1.19568,1.71662,1.28488
3.97795,10.4734,4.49909
2.09989,-0.120253,0.540222
0.762923,-3.7982,-1.3998
0.774707,0.286136,0.62274
1.61073,1.59111,1.25948
1.12281,-1.83336,-0.260784
0.546879,-2.95854,-0.952472
0.208542,-1.85532,-0.851556
0.351397,-2.76863,-1.37558
0.291852,-4.20158,-2.04206
0.141409,-3.70289,-1.7471
0.558185,-1.39894,-0.557246
0.922819,-1.67058,-0.855594
0.811466,-4.22654,-2.04541
0.434744,-4.33878,-1.98769
0.967992,0.0760464,0.353383
1.73541,1.27471,0.829504
1.41594,-2.1415,-0.645706
0.765303,-3.16854,-1.20791
0.721026,-0.14406,0.255667
1.19376,-0.0365993,0.362332
1.0166,-1.78084,-0.422848
0.586889,-2.18858,-0.72809
