g_x,g_y,g_z
23.5208,-29.3233,-1.60618
29.9023,-22.8861,7.16313
16.8243,-7.77064,14.7307
5.97259,-10.1196,7.67994
37.8168,-46.3458,-12.0383
51.5648,-30.0968,0.233739
28.9296,-3.92344,13.9911
10.4208,-16.6295,2.41138
38.1246,-73.0568,-40.4274
51.6828,-77.5843,-51.4148
27.929,-54.6006,-40.6851
10.5064,-44.8965,-27.3789
24.6207,-65.7891,-38.9978
31.5055,-80.5668,-52.3455
18.3025,-67.4763,-46.1628
7.06135,-47.9294,-30.7534
24.8136,-33.66,3.40753
31.7579,-9.61986,24.4023
8.42547,20.0551,39.383
-3.07789,-2.58736,18.4736
44.2744,-46.0385,-4.69401
77.4205,32.7993,46.5032
33.5563,96.4419,83.8701
-0.470907,4.25536,20.1152
44.2898,-93.095,-56.3894
74.9827,-66.7018,-76.9993
20.2652,-22.6326,-54.2573
-1.47787,-47.4932,-35.4686
26.7033,-91.3835,-55.6733
34.4386,-104.466,-74.5649
10.7771,-81.7794,-63.4096
-1.19232,-63.2353,-42.7646
1.42412,-40.1055,2.13926
-10.4608,-21.1716,21.7889
-39.7733,9.37622,35.6224
-28.8184,-8.56739,16.676
1.61411,-56.7049,-7.42236
-19.7383,12.3124,35.9975
-102.596,80.2927,68.1356
-49.9927,-5.65085,15.9964
5.74054,-110.134,-55.4842
-9.2134,-120.843,-70.0891
-72.8864,-50.8346,-48.9285
-43.0855,-60.3651,-35.038
5.02705,-99.9687,-55.4734
-3.99571,-121.619,-73.6748
-31.106,-94.3668,-62.9426
-24.3388,-70.2868,-42.7855
-6.90249,-37.8948,-2.80207
-18.4582,-36.2333,5.12621
-33.9458,-20.442,12.3016
-26.0509,-18.1863,6.19316
-10.0138,-59.9099,-13.8062
-27.8673,-51.7887,-3.16637
-57.2507,-24.0025,9.71618
-40.5582,-29.2604,0.11032
-7.84608,-88.8591,-40.641
-23.5437,-104.849,-50.825
-50.2999,-77.6678,-40.7659
-37.5043,-58.832,-27.9471
-4.48314,-75.7485,-39.123
-14.4131,-96.482,-52.3545
-29.0793,-81.8105,-46.4046
-23.1509,-56.9055,-31.0573
