g_x,g_y,g_z
4.71881,-12.3915,2.66827
5.71918,-16.5738,4.4907
3.95013,-19.151,7.11694
2.53645,-15.9082,6.15135
5.78727,-13.4712,1.27197
6.62244,-15.2675,2.11682
3.23939,-19.7639,6.85678
2.3152,-19.0101,6.81128
4.23364,-10.2521,-2.21103
3.78543,-9.37756,-4.26125
0.827703,-14.5116,0.93881
0.907261,-16.0612,3.5351
2.68076,-8.30743,-1.86502
2.52803,-10.1753,-2.68506
0.89366,-13.009,0.177917
0.590265,-12.0154,1.78478
6.35074,-15.0851,3.80626
7.37992,-17.6399,5.84746
4.02341,-22.1609,10.6004
2.89784,-20.6357,9.30009
7.46495,-12.9818,1.02927
8.33908,-2.37725,-1.09189
-0.949506,-11.7332,10.0362
1.63364,-22.0003,10.1996
4.67753,-7.08014,-5.35778
1.66754,11.711,-16.7995
-5.46836,-0.0854217,-3.632
-0.810166,-16.7141,4.3003
3.1075,-8.6054,-3.41023
2.10521,-7.09953,-6.25272
-0.940487,-12.1792,-0.872775
-0.180028,-14.5096,2.4035
5.99804,-14.9991,5.26027
6.75178,-17.4887,8.54566
3.97689,-22.7689,13.0659
2.76542,-20.8783,10.6642
6.84571,-12.7813,3.71877
6.76461,-2.03149,5.76916
0.34633,-14.246,15.5604
1.56139,-22.5558,12.6149
3.45889,-6.18663,-2.75442
-2.47987,15.9349,-10.6064
-7.35128,-1.77168,2.56885
-1.50999,-16.9919,6.82896
2.49501,-8.25535,-1.98243
0.802042,-6.23293,-3.66221
-1.68389,-12.4308,1.69595
-0.578,-14.6013,3.80017
4.1922,-12.3285,4.53621
4.91077,-16.532,7.44548
3.36509,-19.4383,9.9953
2.16394,-16.0867,7.96407
4.90124,-13.3255,4.23908
5.13597,-15.1377,7.06174
2.33739,-20.4056,11.5848
1.72291,-19.317,9.6656
3.10391,-9.8301,0.730627
1.72556,-8.48807,0.588058
-0.742791,-14.8581,5.79798
0.0576326,-16.2264,6.42941
1.97605,-8.06824,-0.0107871
1.38033,-9.79725,0.238336
-0.044401,-13.0811,3.09012
0.0342154,-12.0792,3.61385
