g_x,g_y,g_z
-61.3025,57.6563,-50.3671
-94.3862,92.573,-30.4722
-87.6524,94.9477,60.4821
-53.1141,60.3186,71.1158
-94.9517,40.1836,-84.0621
-156.232,74.5379,-64.3399
-142.529,79.834,100.219
-82.0913,44.6221,109.213
-88.5665,-49.9464,-87.893
-143.598,-87.9621,-71.7224
-137.117,-83.7174,94.2599
-78.3287,-45.6478,105.008
-54.2182,-63.7172,-56.0935
-83.3201,-100.298,-39.5954
-79.1676,-97.9087,51.4433
-47.8081,-61.0139,65.1653
-51.6816,93.0591,-84.6247
-87.2617,157.133,-65.3028
-74.3075,161.713,99.7771
-38.4039,97.2012,108.473
-88.3004,74.7988,-149.377
-196.628,168.323,-172.411
-155.289,187.828,208.798
-65.7813,82.5044,175.771
-75.2243,-87.4745,-155.195
-153.669,-197.612,-184.728
-148.579,-188.537,201.96
-59.2467,-80.3608,168.582
-40.1455,-99.8424,-93.6028
-67.5064,-166.487,-80.1389
-61.2694,-162.144,84.9036
-30.2922,-95.6527,98.9079
28.6901,97.2471,-89.1572
58.2301,165.421,-72.5799
71.0565,166.103,89.3403
42.1374,99.7821,102.436
57.1546,83.8703,-156.596
135.337,201.423,-184.209
176.4,193.613,187.03
80.4694,87.0925,164.593
68.6403,-82.5598,-166.894
167.58,-190.128,-209.298
182.126,-179.861,149.637
85.8333,-76.6773,151.912
39.3501,-97.2752,-99.8536
75.0345,-162.958,-91.1721
83.2115,-158.824,68.7539
49.8916,-93.7087,90.6404
46.5583,62.1765,-57.1256
77.1733,99.7702,-40.9559
84.1142,100.426,48.571
54.9896,63.776,63.2664
76.5015,47.472,-94.7252
132.092,87.5581,-81.2249
146.313,87.7292,80.2868
89.9808,49.8634,96.389
82.3079,-44.1246,-100.256
143.157,-79.1473,-91.5607
151.675,-76.3752,68.0291
93.3738,-40.8245,90.0094
53.1888,-60.2042,-64.0487
87.3247,-95.0796,-52.2904
92.1729,-93.3,36.5745
60.0473,-58.0244,55.8037
