g_x,g_y,g_z
-0.187408,-7.65117,-4.47086
0.0432075,-12.1033,-7.48264
0.0371959,-14.5832,-9.13509
0.484542,-11.2328,-7.01968
-1.48854,-6.31379,-3.5952
-1.43021,-10.1637,-6.77671
-2.31361,-14.4413,-9.68245
-0.512414,-11.9407,-7.70925
-4.04375,1.34855,1.78873
-6.67013,3.83442,3.36583
-2.96672,-0.93598,0.427144
-1.42784,-4.53027,-2.42435
-3.12811,2.57174,2.19363
-4.56271,4.12522,3.14282
-2.86386,1.35191,1.40587
-1.3779,-1.21049,-0.422431
0.845554,-10.4473,-6.0357
1.96745,-16.6013,-10.5078
0.765633,-20.6871,-13.1498
1.7052,-16.1234,-10.1082
-0.444084,-7.49088,-4.326
2.71997,-11.9864,-10.8952
-9.60785,-19.9765,-15.3628
-0.126276,-16.6644,-11.3781
-5.92348,6.07067,5.83541
-16.628,18.6138,15.6135
-3.07733,10.157,8.54333
-1.0693,-3.47361,-1.91839
-4.07623,5.77376,4.45542
-6.80762,10.6045,7.23513
-3.23133,5.84802,4.10329
-1.12715,-0.26187,0.202498
2.99881,-10.124,-5.29932
5.38259,-15.9594,-8.6874
8.1245,-21.8202,-12.2108
5.29318,-16.558,-9.61229
2.9203,-6.82918,-2.72868
5.85807,-9.65774,-3.37602
17.2465,-24.3403,-12.7084
7.39125,-17.7226,-10.3768
-1.44161,8.17025,5.258
-4.37539,29.0057,11.7133
8.08865,6.46329,6.77497
4.08751,-4.18722,-1.8596
-1.6155,6.53407,4.38997
-2.13777,12.4243,6.90175
2.15936,5.02626,4.00558
1.78857,-0.52524,0.240599
2.72452,-7.39352,-3.76131
4.60255,-11.8019,-6.24689
6.0203,-15.0824,-8.19107
4.28675,-11.549,-6.45467
2.88861,-5.80184,-2.47733
4.94586,-9.36606,-4.34509
7.97811,-15.6316,-8.14522
5.56794,-12.5214,-6.85024
0.592393,2.2886,2.06856
0.837591,5.66426,3.53744
5.0121,-1.90019,0.575659
3.89719,-4.92434,-2.11938
-0.122948,3.08877,2.35826
0.191218,4.89183,3.33022
2.30755,1.0811,1.5974
2.01888,-1.39498,-0.24124
