#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
0.0340243,-0.0171387,-0.0312696,-220.849,-572.862,203.307,0,50000000,6.63E-26,1.60218E-19,40Ar+,57
-0.0442202,-0.0267119,0.00317792,22.0034,238.56,-145.034,0,50000000,6.63E-26,1.60218E-19,40Ar+,15
-0.0338834,-0.0352684,-0.00651813,320.382,-85.8313,30.1996,0,50000000,6.63E-26,1.60218E-19,40Ar+,14
0.00232884,-0.00642391,-0.0432899,35.5729,495.501,-65.1311,0,50000000,6.63E-26,1.60218E-19,40Ar+,41
-0.0293744,-0.0471464,-0.0397776,-445.484,167.26,167.535,0,50000000,6.63E-26,1.60218E-19,40Ar+,13
0.00621519,-0.0329561,-0.0493343,86.6829,304.768,49.6078,0,50000000,6.63E-26,1.60218E-19,40Ar+,45
-0.0108294,-0.0133157,-0.00789364,-317.508,36.0222,-233.996,0,50000000,6.63E-26,1.60218E-19,40Ar+,26
-0.0408475,-0.0220695,0.0423845,117.388,9.18293,36.2264,0,50000000,6.63E-26,1.60218E-19,40Ar+,12
0.0123864,0.0434554,-0.0355393,393.166,-52.4449,295.13,0,50000000,6.63E-26,1.60218E-19,40Ar+,33
0.022728,-0.0386945,-0.0316546,-273.378,309.817,-198.93,0,50000000,6.63E-26,1.60218E-19,40Ar+,45
0.0214327,0.0444608,-0.00305431,-628.675,-267.379,152.668,0,50000000,6.63E-26,1.60218E-19,40Ar+,34
-0.00512833,-0.00774346,-0.011727,327.586,-261.934,133.618,0,50000000,6.63E-26,1.60218E-19,40Ar+,26
0.00130984,-0.0198512,0.0308437,289.531,295.82,227.472,0,50000000,6.63E-26,1.60218E-19,40Ar+,44
-0.0445755,-0.0153385,-0.0305205,-189.172,138.572,19.8621,0,50000000,6.63E-26,1.60218E-19,40Ar+,9
0.00203663,-0.0483501,-0.0333021,55.5819,35.3171,-322.604,0,50000000,6.63E-26,1.60218E-19,40Ar+,45
0.0147693,0.0311156,0.00822916,-50.4558,-70.9529,3.89189,0,50000000,6.63E-26,1.60218E-19,40Ar+,35
0.0251356,0.000339844,0.0419793,-146.386,274.942,-4.0049,0,50000000,6.63E-26,1.60218E-19,40Ar+,60
-0.0403756,0.0077451,-0.00729295,-294.711,70.6451,22.9362,0,50000000,6.63E-26,1.60218E-19,40Ar+,6
0.0174295,-0.0442734,0.040598,-439.94,-148.715,-542.685,0,50000000,6.63E-26,1.60218E-19,40Ar+,48
0.00774351,-0.0128243,-0.0422188,-587.215,-277.769,-37.6997,0,50000000,6.63E-26,1.60218E-19,40Ar+,41
0.0113679,-0.00523933,0.0100614,-354.441,105.737,-498.027,0,50000000,6.63E-26,1.60218E-19,40Ar+,43
0.0210796,0.00206021,0.0399117,-79.1119,174.843,-333.051,0,50000000,6.63E-26,1.60218E-19,40Ar+,40
-0.0443799,-0.0378106,0.00360097,33.9509,89.3464,383.674,0,50000000,6.63E-26,1.60218E-19,40Ar+,15
-0.0356105,-0.015708,-0.0400937,181.379,-340.204,-229.985,0,50000000,6.63E-26,1.60218E-19,40Ar+,9
0.0329492,0.00811441,0.0162221,-105.346,327.409,255.88,0,50000000,6.63E-26,1.60218E-19,40Ar+,55
0.0369362,0.0326226,-0.0384335,-351.33,-111.979,-56.8299,0,50000000,6.63E-26,1.60218E-19,40Ar+,49
-0.0220423,0.0366964,-0.0366955,-124.247,290.816,96.7358,0,50000000,6.63E-26,1.60218E-19,40Ar+,17
0.0049051,-0.0452091,-0.0214838,47.3539,-521.908,436.749,0,50000000,6.63E-26,1.60218E-19,40Ar+,46
0.0436612,0.0297784,0.0404059,6.5447,285.025,-298.107,0,50000000,6.63E-26,1.60218E-19,40Ar+,52
0.0349494,-0.0215092,-0.0111282,501.813,-4.50718,257.323,0,50000000,6.63E-26,1.60218E-19,40Ar+,58
0.00743085,0.0486452,-0.0450298,-505.077,-386.874,546.106,0,50000000,6.63E-26,1.60218E-19,40Ar+,33
-0.0128667,0.0494851,-0.00146733,-41.3828,-408.918,40.0188,0,50000000,6.63E-26,1.60218E-19,40Ar+,18
-0.0220284,0.01023,0.0387309,-270.978,264.398,-233.635,0,50000000,6.63E-26,1.60218E-19,40Ar+,24
-0.0470632,-0.0159711,0.0367126,-37.2403,465.744,-218.804,0,50000000,6.63E-26,1.60218E-19,40Ar+,12
0.0110871,0.0251865,0.0481915,232.356,266.522,-185.094,0,50000000,6.63E-26,1.60218E-19,40Ar+,40
-0.0374624,0.0376443,-0.00197387,-244.74,100.215,-193.361,0,50000000,6.63E-26,1.60218E-19,40Ar+,2
0.0239037,0.0470508,0.0468842,493.526,340.362,572.706,0,50000000,6.63E-26,1.60218E-19,40Ar+,36
-0.0108608,0.0269288,-0.0354738,-433.851,-21.8503,198.464,0,50000000,6.63E-26,1.60218E-19,40Ar+,17
