#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge,#species,#cell_id
-0.201384,0.0571828,0.379357,-45.092,-205.429,106.808,0,5e+08,6.63e-26,1.60218e-19,40Ar+,24
-0.0633996,0.0909351,-0.490404,-89.2302,198.829,7.8789,0,5e+08,6.63e-26,1.60218e-19,40Ar+,21
0.175903,-0.374121,-0.42279,-44.4238,-4.81061,38.6035,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.436324,-0.189876,0.0239473,159.582,333.785,34.2339,0,5e+08,6.63e-26,1.60218e-19,40Ar+,59
-0.495876,-0.157926,-0.357637,-188.858,-281.31,80.5988,0,5e+08,6.63e-26,1.60218e-19,40Ar+,9
0.356553,0.0124089,0.0781426,10.7632,-128.748,-318.577,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
0.0704567,0.0254853,0.225387,-70.5231,-290.306,147.343,0,5e+08,6.63e-26,1.60218e-19,40Ar+,39
-0.426326,-0.384015,0.380581,19.7185,-140.425,136.318,0,5e+08,6.63e-26,1.60218e-19,40Ar+,16
-0.255541,0.455282,-0.126846,-18.7191,-33.4838,62.1511,0,5e+08,6.63e-26,1.60218e-19,40Ar+,2
0.217075,-0.295053,-0.43002,-33.5527,330.249,-213.46,0,5e+08,6.63e-26,1.60218e-19,40Ar+,45
0.183977,-0.285018,0.430813,-46.5291,19.7872,-86.9448,0,5e+08,6.63e-26,1.60218e-19,40Ar+,48
0.145359,0.385672,0.221068,-82.6586,-129.536,178.192,0,5e+08,6.63e-26,1.60218e-19,40Ar+,35
0.292194,0.0804145,0.052099,-307.728,-106.749,-28.6054,0,5e+08,6.63e-26,1.60218e-19,40Ar+,55
0.0915935,0.224352,-0.00193323,-146.519,42.869,-7.24867,0,5e+08,6.63e-26,1.60218e-19,40Ar+,38
-0.111346,0.000954212,0.113776,-97.5817,55.3213,64.1298,0,5e+08,6.63e-26,1.60218e-19,40Ar+,27
