#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.258671,0.398894,0.21683,-84.007,-55.8332,11.0648,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.450876,0.303457,-0.464769,-56.2322,137.63,-207.391,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.2035,0.201359,0.196335,-515.95,-404.709,-22.4062,0,1e+09,1e-26,-1.60218e-19,e-,23
-0.224865,-0.430954,0.406823,-135.902,-31.5166,224.896,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.176958,0.272934,0.408536,-527.639,-312.38,62.9004,0,1e+09,1e-26,-1.60218e-19,e-,20
-0.224279,0.151767,-0.148839,-498.521,-341.725,-60.3979,0,1e+09,1e-26,-1.60218e-19,e-,22
0.487747,-0.215392,0.151781,178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.318488,0.499765,0.0526319,40.5694,24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
0.00410517,-0.278042,-0.0295546,-444.676,-723.117,288.385,0,1e+09,1e-26,-1.60218e-19,e-,46
0.295091,0.0578421,-0.298953,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.272988,-0.3323,0.379879,-31.5147,-126.251,211.229,0,1e+09,1e-26,-1.60218e-19,e-,16
0.395109,0.39,0.406727,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.21603,0.273101,-0.495912,-690.394,191.386,418.831,0,1e+09,1e-26,-1.60218e-19,e-,17
-0.142611,-0.2721,0.12541,-429.943,-606.13,186.197,0,1e+09,1e-26,-1.60218e-19,e-,31
-0.0368007,-0.210899,0.0797171,-412.301,-658.53,186.848,0,1e+09,1e-26,-1.60218e-19,e-,27
0.386692,0.267409,-0.471374,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.211934,0.0568816,0.32074,-505.122,-360.479,212.191,0,1e+09,1e-26,-1.60218e-19,e-,24
0.377373,0.00114342,-0.124466,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.354212,-0.338885,-0.221698,-681.527,-821.731,450.771,0,1e+09,1e-26,-1.60218e-19,e-,14
