#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.241771,0.387621,0.218999,-86.8913,-58.9593,9.78946,0,1e+09,1e-26,-1.60218e-19,e-,35
-0.47303,0.339399,-0.480802,-150.864,214.1,276.243,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.374285,0.0540401,0.195266,-1126.79,-1002.44,24.5337,0,1e+09,1e-26,-1.60218e-19,e-,7
-0.273679,-0.45279,0.466958,-323.39,-164.103,356.063,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.375744,0.160508,0.449929,-1356.84,-759.294,332.239,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.40226,0.0100997,-0.167073,-1198.45,-1017.62,-59.4603,0,1e+09,1e-26,-1.60218e-19,e-,6
0.476576,-0.226961,0.14891,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.326602,0.495386,0.0612278,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.155262,-0.478641,0.0872143,-1105.83,1569.06,866.048,0,1e+09,1e-26,-1.60218e-19,e-,31
0.280089,0.0622904,-0.283926,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.312832,-0.380319,0.440898,-325.963,-323.545,378.275,0,1e+09,1e-26,-1.60218e-19,e-,16
0.371424,0.382107,0.412584,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.414684,0.35285,-0.487413,-1181.89,544.64,-223.24,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.290351,-0.464542,0.20337,-993.689,-1224.68,578.368,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.185408,-0.431656,0.158074,-1025.16,-1438.52,592.513,0,1e+09,1e-26,-1.60218e-19,e-,31
0.407937,0.26809,-0.482094,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.393685,-0.0757993,0.393451,-1194.67,-874.814,482.825,0,1e+09,1e-26,-1.60218e-19,e-,12
0.384278,0.00233699,-0.110605,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
