#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.228462,0.378138,0.219894,-104.828,-78.1578,2.45924,0,1e+09,1e-26,-1.60218e-19,e-,35
-0.496372,0.371492,-0.44597,-174.931,237.372,233.628,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.454267,-0.0995692,0.20176,1250.36,-1132.66,55.8954,0,1e+09,1e-26,-1.60218e-19,e-,11
-0.323143,-0.478306,0.480647,-370.252,-191.783,-376.346,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.42092,0.0461876,0.497398,1455.81,-842.709,-398.32,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.418672,-0.14706,-0.170164,1267.07,-1181.17,3.4896,0,1e+09,1e-26,-1.60218e-19,e-,10
0.451602,-0.23506,0.1469,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.332282,0.491991,0.067245,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.33987,-0.288304,0.233898,-1483.86,1194.54,1162.96,0,1e+09,1e-26,-1.60218e-19,e-,15
0.269587,0.0654042,-0.273407,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.366642,-0.430542,0.498805,-420.193,-378.917,435.355,0,1e+09,1e-26,-1.60218e-19,e-,16
0.354845,0.376583,0.416684,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.415755,0.434709,-0.474709,1204.65,612.26,243.102,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.445066,-0.361628,0.298155,-1171.62,1197.83,729.096,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.353978,-0.357415,0.2631,-1334.9,1438.35,855.659,0,1e+09,1e-26,-1.60218e-19,e-,15
0.422808,0.268567,-0.489598,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.430382,-0.204675,0.465523,1259.79,-937.708,528.421,0,1e+09,1e-26,-1.60218e-19,e-,12
0.389112,0.0031725,-0.100902,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.34968,-0.316038,-0.0102537,770.019,880.94,763.155,0,1e+09,1e-26,-1.60218e-19,e-,14
0.371315,-0.187782,0.0669534,37.6059,155.93,62.049,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.34622,-0.237676,0.0800768,1445.69,1151.26,1033.77,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.474404,0.302331,0.257856,592.501,-296.114,-98.5938,0,1e+09,1e-26,-1.60218e-19,e-,4
0.483802,0.053416,-0.0037961,37.6941,13.918,-35.6925,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.432928,0.0513911,-0.14457,27.0996,-409.256,35.828,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.387499,0.0721992,0.419457,989.04,-761.138,289.67,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.415066,-0.17287,0.426718,-1773.01,-1101.68,-365.893,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.483827,0.472689,0.460977,-74.0064,84.2993,74.0051,0,1e+09,1e-26,-1.60218e-19,e-,4
-0.149625,0.13153,-0.204466,-553.872,-1289.5,-1196.64,0,1e+09,1e-26,-1.60218e-19,e-,22
-0.294648,-0.474171,-0.0461529,1317.15,-1726.75,956.717,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.414545,-0.316714,0.156625,906.371,1299.1,779.42,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.307793,-0.188522,-0.224412,1337.22,-1185.11,613.991,0,1e+09,1e-26,-1.60218e-19,e-,10
-0.289703,-0.329899,0.180109,-1489.58,428.182,1260.3,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.322565,-0.296311,0.155162,-1626.12,981.975,1256.01,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.0940617,-0.447119,0.494015,-289.991,1.84636,-138.336,0,1e+09,1e-26,-1.60218e-19,e-,32
0.257707,0.112622,0.134278,-6.65527,63.711,15.3258,0,1e+09,1e-26,-1.60218e-19,e-,55
0.444018,-0.292948,-0.037947,15.2988,86.1455,-29.1624,0,1e+09,1e-26,-1.60218e-19,e-,62
-0.441872,-0.119074,0.346941,439.083,-483.775,234.285,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.485711,0.320745,0.00392869,-94.1246,-150.021,-213.046,0,1e+09,1e-26,-1.60218e-19,e-,3
-0.427402,-0.378154,-0.0456879,482.972,-873.017,536.791,0,1e+09,1e-26,-1.60218e-19,e-,14
0.399332,0.420053,-0.0857236,-86.8757,73.4399,42.6889,0,1e+09,1e-26,-1.60218e-19,e-,50
-0.430188,0.173445,-0.0609132,-290.919,-634.597,-416.075,0,1e+09,1e-26,-1.60218e-19,e-,6
0.159497,0.237448,-0.10257,0.891884,-577.59,-555.28,0,1e+09,1e-26,-1.60218e-19,e-,38
0.369991,0.0346284,-0.233383,-68.3241,156.447,-62.8197,0,1e+09,1e-26,-1.60218e-19,e-,54
0.308998,0.0877292,-0.377624,61.6568,-15.5512,-127.046,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.478268,0.172557,0.282032,403,-360.5,-62.7859,0,1e+09,1e-26,-1.60218e-19,e-,8
0.471879,0.250234,-0.28166,46.3386,-3.22775,59.1792,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.353498,-0.407455,0.0275965,-1924.77,1965.8,1311.51,0,1e+09,1e-26,-1.60218e-19,e-,15
0.344289,-0.173327,0.0796321,117.49,-76.4124,-16.6759,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.46159,0.0866984,-0.115019,481.914,-392.958,-250.97,0,1e+09,1e-26,-1.60218e-19,e-,6
0.188048,0.415539,-0.380471,-138.094,25.028,-304.067,0,1e+09,1e-26,-1.60218e-19,e-,33
0.350288,0.392367,-0.412195,-70.5919,-79.3506,-21.3066,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.446516,0.0341264,-0.200003,-759.6,-1049.83,-544.993,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.459594,-0.494495,-0.0355238,562.879,-40.9635,403.691,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.406598,0.446177,-0.410967,-538.42,442.495,1207.78,0,1e+09,1e-26,-1.60218e-19,e-,1
0.20183,-0.244724,-0.275068,-218.769,-190.364,133.193,0,1e+09,1e-26,-1.60218e-19,e-,41
-0.45567,0.0310157,-0.293936,236.292,-251.283,173.827,0,1e+09,1e-26,-1.60218e-19,e-,5
-0.435524,-0.131961,0.314913,1307.81,-1140.81,205.047,0,1e+09,1e-26,-1.60218e-19,e-,12
0.334034,-0.235139,-0.460451,21.7513,161.786,32.8737,0,1e+09,1e-26,-1.60218e-19,e-,57
-0.484237,-0.442446,-0.050746,-96.9064,-66.4013,152.415,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.404304,-0.193302,0.436507,1281.84,-879.697,-99.5264,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.348186,-0.315993,0.129622,-1717.61,841.076,1457.3,0,1e+09,1e-26,-1.60218e-19,e-,15
0.332486,0.248098,0.116361,29.114,-16.2047,62.4376,0,1e+09,1e-26,-1.60218e-19,e-,55
-0.197498,0.427699,-0.462418,-689.31,162.756,597.415,0,1e+09,1e-26,-1.60218e-19,e-,17
-0.458055,-0.439789,0.334845,-1240.91,1156.91,762.612,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.0113136,-0.4312,0.445941,-533.659,-339.45,264.278,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.444644,0.181693,-0.433528,673.613,-18.9916,-280.37,0,1e+09,1e-26,-1.60218e-19,e-,5
