#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.219268,0.371028,0.219783,-123.784,-98.2482,-4.68445,0,1e+09,1e-26,-1.60218e-19,e-,35
-0.48962,0.390573,-0.42746,173.966,239.941,228.548,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.357857,-0.193641,0.207477,1155.96,-1222.96,89.4317,0,1e+09,1e-26,-1.60218e-19,e-,11
-0.353585,-0.494235,0.451183,-388.782,-205.48,-361.341,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.310908,-0.0252883,0.46916,1293.32,-946.911,-306.313,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.324504,-0.251063,-0.164818,1089.42,-1419.77,134.195,0,1e+09,1e-26,-1.60218e-19,e-,10
0.437331,-0.239687,0.145752,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.335528,0.490051,0.0706834,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.464061,-0.197277,0.329374,-1590.28,1108.34,1209.15,0,1e+09,1e-26,-1.60218e-19,e-,12
0.263586,0.0671836,-0.267396,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.401251,-0.461358,0.466445,-441.314,-390.154,-429.232,0,1e+09,1e-26,-1.60218e-19,e-,16
0.34537,0.373426,0.419027,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.321473,0.488294,-0.4632,1156.26,728.207,43.0585,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.460145,-0.266704,0.357138,1185.55,1182.27,740.264,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.465091,-0.245808,0.333901,-1419.43,1371.6,899.976,0,1e+09,1e-26,-1.60218e-19,e-,16
0.431306,0.26884,-0.493886,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
