#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.23054,0.379682,0.219838,-101.158,-74.2501,3.90384,0,1e+09,1e-26,-1.60218e-19,e-,35
-0.49288,0.366751,-0.450655,-173.661,236.042,236.179,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.479307,-0.0769468,0.200652,1256.82,-1126.5,53.9281,0,1e+09,1e-26,-1.60218e-19,e-,11
-0.315759,-0.474483,0.488188,-365.999,-189.257,-379.235,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.450124,0.0629901,0.494682,1473.39,-832.385,388.954,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.444126,-0.123577,-0.170167,1289.54,-1153.04,-9.99525,0,1e+09,1e-26,-1.60218e-19,e-,10
0.455169,-0.233903,0.147188,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.331471,0.492476,0.0663854,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.310407,-0.312397,0.210757,-1441.03,1234.95,1139.32,0,1e+09,1e-26,-1.60218e-19,e-,15
0.271088,0.0649594,-0.274909,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.358277,-0.422983,0.490121,-412.514,-375.002,430.759,0,1e+09,1e-26,-1.60218e-19,e-,16
0.357213,0.377372,0.416099,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.439889,0.422534,-0.479691,1212.88,598.18,267.174,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.421703,-0.385641,0.283617,-1157.78,1209.1,720.28,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.327447,-0.386324,0.246096,-1301.45,1466.6,833.989,0,1e+09,1e-26,-1.60218e-19,e-,15
0.420684,0.268499,-0.488526,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.455625,-0.185949,0.45498,1269.29,-932.019,523.307,0,1e+09,1e-26,-1.60218e-19,e-,12
0.388421,0.00305314,-0.102288,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.365268,-0.333917,-0.0253622,807.539,933.072,732.24,0,1e+09,1e-26,-1.60218e-19,e-,14
0.370562,-0.190901,0.0657124,37.6059,155.93,62.049,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.375292,-0.260939,0.0595081,1477.14,1198.74,1012.43,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.486271,0.308238,0.259828,595.911,-293.146,-98.5033,0,1e+09,1e-26,-1.60218e-19,e-,4
0.483048,0.0531376,-0.00308225,37.6941,13.918,-35.6925,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.433596,0.0594404,-0.145264,52.416,-382.095,31.3839,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.40744,0.0873188,0.413732,1020.98,-740.502,276.083,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.379751,-0.15093,0.43411,-1744.06,-1083.08,-380.863,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.482386,0.470994,0.459504,-66.1303,86.1487,72.562,0,1e+09,1e-26,-1.60218e-19,e-,4
-0.138939,0.157017,-0.180624,-475.677,-1228.89,-1178.54,0,1e+09,1e-26,-1.60218e-19,e-,22
-0.321264,-0.439905,-0.06507,1371.77,-1672.99,913.269,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.432751,-0.342784,0.141091,922.073,1316.55,768.434,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.334888,-0.16525,-0.236433,1407.51,-1099.15,562.246,0,1e+09,1e-26,-1.60218e-19,e-,10
-0.260189,-0.338763,0.155089,-1434.19,488.137,1222.91,0,1e+09,1e-26,-1.60218e-19,e-,31
-0.290293,-0.316247,0.13021,-1575.9,1041.1,1222.41,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.0883061,-0.447178,0.496808,-281.147,6.12206,-143.571,0,1e+09,1e-26,-1.60218e-19,e-,32
0.25784,0.111347,0.133972,-6.65527,63.711,15.3258,0,1e+09,1e-26,-1.60218e-19,e-,55
0.443712,-0.294671,-0.0373638,15.2988,86.1455,-29.1624,0,1e+09,1e-26,-1.60218e-19,e-,62
-0.450723,-0.109449,0.342285,452.944,-473.534,228.493,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.483834,0.323727,0.00817382,-92.9827,-146.313,-209.887,0,1e+09,1e-26,-1.60218e-19,e-,3
-0.437155,-0.36081,-0.0563485,501.604,-849.739,521.749,0,1e+09,1e-26,-1.60218e-19,e-,14
0.40107,0.418584,-0.0865774,-86.8757,73.4399,42.6889,0,1e+09,1e-26,-1.60218e-19,e-,50
-0.424456,0.186029,-0.052634,-273.464,-613.173,-407.609,0,1e+09,1e-26,-1.60218e-19,e-,6
0.15939,0.248921,-0.0915507,18.6302,-561.749,-538.043,0,1e+09,1e-26,-1.60218e-19,e-,34
0.371357,0.0314995,-0.232127,-68.3241,156.447,-62.8197,0,1e+09,1e-26,-1.60218e-19,e-,54
0.307765,0.0880403,-0.375084,61.6568,-15.5512,-127.046,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.486348,0.17975,0.283292,407.073,-357.243,-63.5926,0,1e+09,1e-26,-1.60218e-19,e-,8
0.470952,0.250299,-0.282843,46.3386,-3.22775,59.1792,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.315259,-0.447038,0.00161314,-1873.45,2019.05,1262.13,0,1e+09,1e-26,-1.60218e-19,e-,14
0.34194,-0.171798,0.0799656,117.49,-76.4124,-16.6759,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.471276,0.0945045,-0.109999,491.488,-382.348,-251.056,0,1e+09,1e-26,-1.60218e-19,e-,6
0.190779,0.415084,-0.374497,-131.823,15.9734,-282.721,0,1e+09,1e-26,-1.60218e-19,e-,33
0.3517,0.393954,-0.411769,-70.5919,-79.3506,-21.3066,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.431464,0.0549839,-0.18907,-731.633,-1022,-551.669,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.470895,-0.493712,-0.04356,571.628,-33.6303,396.158,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.395885,0.437435,-0.435327,-527.348,420.788,1248.77,0,1e+09,1e-26,-1.60218e-19,e-,1
0.206111,-0.241033,-0.277651,-199.864,-167.052,116.838,0,1e+09,1e-26,-1.60218e-19,e-,41
-0.460491,0.0359633,-0.297374,255.313,-235.657,166.218,0,1e+09,1e-26,-1.60218e-19,e-,5
-0.461735,-0.109186,0.310834,1318.78,-1132.43,200.813,0,1e+09,1e-26,-1.60218e-19,e-,12
0.333599,-0.238375,-0.461108,21.7513,161.786,32.8737,0,1e+09,1e-26,-1.60218e-19,e-,57
-0.482326,-0.441145,-0.0537724,-91.5894,-61.1221,148.048,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.430019,-0.175757,0.438539,1297.56,-869.877,-107.716,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.31406,-0.333091,0.100642,-1672.31,896.46,1424.13,0,1e+09,1e-26,-1.60218e-19,e-,15
0.331903,0.248422,0.115112,29.114,-16.2047,62.4376,0,1e+09,1e-26,-1.60218e-19,e-,55
-0.183878,0.424733,-0.474866,-656.034,104.837,697.444,0,1e+09,1e-26,-1.60218e-19,e-,17
-0.433279,-0.462962,0.319627,-1232.52,1163.98,755.619,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.000739276,-0.424477,0.440721,-513.883,-326.242,251.161,0,1e+09,1e-26,-1.60218e-19,e-,48
-0.458193,0.182069,-0.427944,688.972,-18.2022,-275.685,0,1e+09,1e-26,-1.60218e-19,e-,5
-0.48208,0.3173,-0.467206,-764.787,194.033,959.613,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.495093,0.174067,0.147216,-631.427,-549.397,-196.784,0,1e+09,1e-26,-1.60218e-19,e-,7
-0.453515,0.420047,0.0814771,-128.948,-301.418,-276.359,0,1e+09,1e-26,-1.60218e-19,e-,3
0.0264027,-0.470558,0.299201,-567.516,423.997,499.737,0,1e+09,1e-26,-1.60218e-19,e-,48
-0.361075,-0.418034,0.366048,-957.853,130.243,860.75,0,1e+09,1e-26,-1.60218e-19,e-,16
0.408736,-0.109748,0.217229,-81.5817,-152.127,-4.33302,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.402512,0.434069,-0.480929,-402.387,-482.449,-380.142,0,1e+09,1e-26,-1.60218e-19,e-,1
0.248896,0.110035,0.0739635,-115.749,14.3389,194.161,0,1e+09,1e-26,-1.60218e-19,e-,55
-0.485467,0.221399,0.0157888,182.866,-184.935,63.9212,0,1e+09,1e-26,-1.60218e-19,e-,7
-0.477309,0.0510341,-0.357796,-1275.84,-763.851,-563.658,0,1e+09,1e-26,-1.60218e-19,e-,5
-0.462749,-0.294775,0.1643,-1601.95,1833.41,1078.1,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.324394,-0.455392,-0.0885924,1478.5,1830.2,810.253,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.493352,-0.13854,0.389319,-1388.85,-1197.21,458.064,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.286874,-0.451512,-0.0273738,-1833.67,-1978.78,1066.26,0,1e+09,1e-26,-1.60218e-19,e-,14
0.486445,0.386167,-0.396087,-51.0229,32.4761,-96.8011,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.393302,0.495643,-0.409876,-137.194,-73.0017,357.408,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.466836,0.468922,0.205153,-163.403,-87.1707,-80.0781,0,1e+09,1e-26,-1.60218e-19,e-,3
-0.336498,0.314359,0.496852,1252.87,-368.16,71.5565,0,1e+09,1e-26,-1.60218e-19,e-,4
-0.373461,-0.344081,-0.203198,815.815,586.869,537.626,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.444139,-0.377059,0.148569,1001.13,317.802,831.668,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.481535,-0.0449608,0.0466173,1176.07,-1122.14,-279.784,0,1e+09,1e-26,-1.60218e-19,e-,11
0.408521,0.293837,-0.473443,42.4667,58.8119,-99.5838,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.334049,-0.419062,-0.0292108,1231.19,-1611.58,535.323,0,1e+09,1e-26,-1.60218e-19,e-,14
0.149555,0.496479,-0.404212,61.5494,-169.455,-930.926,0,1e+09,1e-26,-1.60218e-19,e-,33
0.373727,0.0783804,-0.397489,28.3614,-30.6066,-74.3059,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.199592,-0.41229,-0.0979492,-1730.7,-1890.22,1411.08,0,1e+09,1e-26,-1.60218e-19,e-,30
-0.468332,0.251128,0.396172,276.416,-136.623,34.3585,0,1e+09,1e-26,-1.60218e-19,e-,4
-0.166945,-0.458303,0.47755,-598.554,46.9296,599.083,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.441724,-0.087011,0.384277,1271.61,-932.286,404.046,0,1e+09,1e-26,-1.60218e-19,e-,12
0.351856,-0.451587,-0.177784,44.4581,26.8891,97.9589,0,1e+09,1e-26,-1.60218e-19,e-,62
-0.482977,-0.481735,-0.484239,89.9127,-39.7348,-138.331,0,1e+09,1e-26,-1.60218e-19,e-,13
0.41389,-0.37772,-0.170248,-39.2464,100.797,-84.974,0,1e+09,1e-26,-1.60218e-19,e-,62
-0.490732,-0.0476784,-0.0264695,-179.194,-327.739,-17.8265,0,1e+09,1e-26,-1.60218e-19,e-,10
-0.459454,-0.284103,0.173458,-1513.43,1790.77,1032.62,0,1e+09,1e-26,-1.60218e-19,e-,15
0.380564,-0.485925,-0.180607,46.5389,143.084,118.179,0,1e+09,1e-26,-1.60218e-19,e-,62
0.126756,0.320291,-0.402725,-218.123,-9.16098,-809.233,0,1e+09,1e-26,-1.60218e-19,e-,33
-0.347979,-0.464222,-0.398603,874.212,-84.8468,131.367,0,1e+09,1e-26,-1.60218e-19,e-,13
-0.404796,-0.225508,-0.160845,584.009,-843.457,366.011,0,1e+09,1e-26,-1.60218e-19,e-,10
0.417538,-0.400997,0.27302,85.5494,-147.162,-25.4732,0,1e+09,1e-26,-1.60218e-19,e-,64
-0.323008,-0.292979,-0.0932377,-1930.98,-2100.97,646.517,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.457252,-0.383864,0.241594,1088.77,283.575,957.137,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.36395,-0.325172,0.0653993,-1828.93,1187.85,1452.11,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.0288043,0.380002,-0.423436,-784.21,494.236,458.773,0,1e+09,1e-26,-1.60218e-19,e-,17
-0.436303,-0.276251,0.413373,-1481.24,-998.107,-595.39,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.0265082,-0.0461801,-0.278873,-1317.53,-910.919,575.797,0,1e+09,1e-26,-1.60218e-19,e-,25
-0.486605,-0.144345,0.494923,385.188,-195.24,-165.619,0,1e+09,1e-26,-1.60218e-19,e-,12
-0.397707,-0.127787,-0.353448,158.124,-601.481,279.157,0,1e+09,1e-26,-1.60218e-19,e-,9
-0.166943,-0.467679,0.395796,-928.227,-722.334,586.667,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.254947,0.115874,-0.0931061,-720.573,-1314.27,-812.523,0,1e+09,1e-26,-1.60218e-19,e-,22
-0.468277,0.384704,-0.29665,-17.5593,81.4622,-294.608,0,1e+09,1e-26,-1.60218e-19,e-,1
