#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.25027,0.393311,0.217937,-84.007,-55.8332,11.0648,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.459599,0.319487,-0.48978,-110.888,178.661,-283.614,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.273232,0.14302,0.194521,-848.434,-731.87,-10.7364,0,1e+09,1e-26,-1.60218e-19,e-,7
-0.244592,-0.438573,0.433616,-244.266,-109.931,300.857,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.254962,0.228294,0.422211,-987.207,-557.863,200.733,0,1e+09,1e-26,-1.60218e-19,e-,24
-0.295409,0.0982763,-0.15831,-885.638,-697.896,-108.72,0,1e+09,1e-26,-1.60218e-19,e-,6
0.494414,-0.221176,0.150346,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.322545,0.49781,0.0569299,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.0590024,-0.378649,0.0143066,-782.379,-1222.1,565.011,0,1e+09,1e-26,-1.60218e-19,e-,31
0.28759,0.0600663,-0.291439,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.285581,-0.351412,0.406215,-198.718,-240.53,304.121,0,1e+09,1e-26,-1.60218e-19,e-,16
0.383267,0.386054,0.409656,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.303155,0.304158,-0.475466,-1006.27,401.886,36.4535,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.202276,-0.352941,0.154468,-730.285,-962.431,378.091,0,1e+09,1e-26,-1.60218e-19,e-,31
-0.0958286,-0.301842,0.108667,-731.534,-1103.65,377.502,0,1e+09,1e-26,-1.60218e-19,e-,31
0.397314,0.26775,-0.476734,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.28516,0.00370906,0.350029,-914.915,-668.813,361.77,0,1e+09,1e-26,-1.60218e-19,e-,8
0.380826,0.00174021,-0.117535,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.435366,-0.435122,-0.167667,-894.105,-1045.95,593.703,0,1e+09,1e-26,-1.60218e-19,e-,14
0.362289,-0.225205,0.0520617,37.6059,155.93,62.049,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.301364,-0.453238,-0.147439,-1266.89,-1293.45,796.561,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.392411,0.364549,0.280839,-445.097,-170.992,-87.2093,0,1e+09,1e-26,-1.60218e-19,e-,4
0.474756,0.0500757,0.00477011,37.6941,13.918,-35.6925,0,1e+09,1e-26,-1.60218e-19,e-,55
-0.469043,0.118871,-0.150049,250.192,-181.516,20.1093,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.365266,0.238575,0.3595,-898.763,-591.747,203.697,0,1e+09,1e-26,-1.60218e-19,e-,4
