#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.243503,0.388793,0.218801,-85.6998,-57.6709,10.3094,0,1e+09,1e-26,-1.60218e-19,e-,35
-0.470046,0.335147,-0.486379,-144.362,208.121,286.721,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.35198,0.0738665,0.194816,-1080.65,-957.953,16.5134,0,1e+09,1e-26,-1.60218e-19,e-,7
-0.267274,-0.449549,0.459881,-310.768,-155.777,347.312,0,1e+09,1e-26,-1.60218e-19,e-,16
-0.348887,0.175541,0.443393,-1300.84,-728.553,310.447,0,1e+09,1e-26,-1.60218e-19,e-,8
-0.378544,0.0301787,-0.165809,-1147.71,-962.95,-74.4151,0,1e+09,1e-26,-1.60218e-19,e-,6
0.480144,-0.225804,0.149197,-178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.325791,0.495871,0.0603682,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.133455,-0.490254,0.070201,-1043.95,-1513.81,804.514,0,1e+09,1e-26,-1.60218e-19,e-,31
0.281589,0.0618456,-0.285428,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.306421,-0.373916,0.433397,-304.403,-309.86,365.441,0,1e+09,1e-26,-1.60218e-19,e-,16
0.373793,0.382897,0.411998,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.39116,0.342066,-0.48314,-1159.03,522.844,-184.812,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.270704,-0.440257,0.191993,-948.403,-1182.93,540.441,0,1e+09,1e-26,-1.60218e-19,e-,15
-0.165183,-0.403168,0.146446,-969.532,-1381.91,547.909,0,1e+09,1e-26,-1.60218e-19,e-,31
0.405812,0.268022,-0.481022,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.369988,-0.0584438,0.383885,-1155.38,-846.668,464.772,0,1e+09,1e-26,-1.60218e-19,e-,12
0.383588,0.00221764,-0.111991,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.490155,-0.478633,-0.118405,945.149,1089.6,624.228,0,1e+09,1e-26,-1.60218e-19,e-,14
0.365298,-0.212731,0.0570256,37.6059,155.93,62.049,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.413174,-0.438144,-0.0771436,-1476.66,1328.62,931.552,0,1e+09,1e-26,-1.60218e-19,e-,14
-0.432452,0.347383,0.273493,-538.072,-244.524,-94.8249,0,1e+09,1e-26,-1.60218e-19,e-,4
