#pos_x,#pos_y,#pos_z,#vel_x,#vel_y,#vel_z,#potential,#weight,#mass,#charge_number,#species,#cell_id
0.255311,0.396661,0.217273,-84.007,-55.8332,11.0648,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.453711,0.309376,-0.473859,-79.476,154.182,-239.042,0,1e+09,1e-26,-1.60218e-19,e-,1
-0.227391,0.181962,0.195467,-646.404,-533.396,-20.9209,0,1e+09,1e-26,-1.60218e-19,e-,23
-0.231457,-0.433063,0.41663,-181.851,-65.1715,257.143,0,1e+09,1e-26,-1.60218e-19,e-,32
-0.202644,0.258028,0.412349,-710.915,-409,115.108,0,1e+09,1e-26,-1.60218e-19,e-,20
-0.248034,0.134695,-0.15205,-651.82,-478.963,-91.0153,0,1e+09,1e-26,-1.60218e-19,e-,22
0.494882,-0.217706,0.151207,178.386,-57.8463,-14.3551,0,1e+09,1e-26,-1.60218e-19,e-,59
0.320111,0.499265,0.0543511,40.5694,-24.2468,42.9798,0,1e+09,1e-26,-1.60218e-19,e-,51
-0.0170787,-0.31229,-0.0153299,-580.784,-935.196,396.385,0,1e+09,1e-26,-1.60218e-19,e-,30
0.292091,0.0587318,-0.295947,-75.012,22.2416,75.1354,0,1e+09,1e-26,-1.60218e-19,e-,53
-0.27602,-0.338575,0.389299,-101.987,-174.926,249.896,0,1e+09,1e-26,-1.60218e-19,e-,16
0.390372,0.388421,0.407898,-118.426,-39.463,29.2864,0,1e+09,1e-26,-1.60218e-19,e-,52
-0.247051,0.282981,-0.483093,-826.078,280.006,261.359,0,1e+09,1e-26,-1.60218e-19,e-,17
-0.162872,-0.30017,0.134727,-552.275,-757.997,261.208,0,1e+09,1e-26,-1.60218e-19,e-,31
-0.0565972,-0.241925,0.0890017,-543.89,-845.147,259.739,0,1e+09,1e-26,-1.60218e-19,e-,27
0.390941,0.267545,-0.473518,106.225,3.40777,-53.6002,0,1e+09,1e-26,-1.60218e-19,e-,49
-0.23627,0.0393382,0.330645,-670.529,-485.468,269.291,0,1e+09,1e-26,-1.60218e-19,e-,24
0.378754,0.00138213,-0.121694,34.5243,5.96788,69.3074,0,1e+09,1e-26,-1.60218e-19,e-,54
-0.384152,-0.374741,-0.201763,-786.158,-937.593,524.531,0,1e+09,1e-26,-1.60218e-19,e-,14
0.360033,-0.234561,0.0483387,37.6059,155.93,62.049,0,1e+09,1e-26,-1.60218e-19,e-,59
-0.2315,-0.381499,-0.191369,-1010.63,-1041.34,632.878,0,1e+09,1e-26,-1.60218e-19,e-,30
-0.367972,0.373069,0.285875,-351.051,-99.2246,-79.0224,0,1e+09,1e-26,-1.60218e-19,e-,4
0.472494,0.0492406,0.00691166,37.6941,13.918,-35.6925,0,1e+09,1e-26,-1.60218e-19,e-,55
-0.484632,0.129216,-0.1513,270.447,-162.428,21.8253,0,1e+09,1e-26,-1.60218e-19,e-,6
-0.315282,0.271556,0.348195,-733.571,-486.096,166.877,0,1e+09,1e-26,-1.60218e-19,e-,4
