g_x,g_y,g_z
24.5025,-21.9606,11.3571
35.004,-32.4114,8.02525
34.2289,-29.8399,-15.6865
23.4073,-18.6959,-19.3602
33.6647,-21.3243,18.7862
48.4592,-33.2088,18.2177
47.1419,-28.5588,-24.9557
32.0185,-16.231,-29.7836
30.0813,2.54039,15.246
41.7408,10.5791,11.561
40.8035,14.3397,-30.9499
28.5747,7.29043,-32.9206
19.9957,8.79843,7.0093
27.861,16.29,1.15208
27.247,18.5034,-22.1327
19.0087,11.8208,-23.3928
24.9848,-31.9221,19.9783
35.1462,-49.1327,19.84
33.902,-44.2963,-23.5146
23.2169,-26.6847,-28.6866
33.1968,-32.57,36.0951
52.3615,-66.4675,60.9214
50.7908,-53.8532,-42.6848
30.619,-23.9484,-44.6708
26.6587,11.2182,29.4888
35.3057,40.8925,43.3254
34.9024,47.6214,-56.1077
24.2887,18.7892,-50.2521
17.8779,16.7703,13.0768
23.2778,31.9255,8.20249
22.4423,35.6996,-33.9563
16.2984,21.5137,-34.9626
5.55187,-28.3269,19.088
-0.131915,-42.3569,18.2913
-2.85429,-37.238,-25.4385
3.1725,-22.9186,-29.662
-2.04902,-26.0622,34.3411
-30.4767,-49.8675,57.4958
-40.4339,-36.3036,-49.5198
-6.28765,-17.0022,-46.6236
-8.37415,16.7202,28.2198
-46.4859,51.9217,41.5863
-52.0588,63.6118,-58.4298
-11.9244,25.292,-51.3727
-1.43246,19.8988,12.4281
-11.6294,37.3241,7.31165
-13.7883,42.0343,-35.0111
-3.50895,25.0076,-35.6134
-0.96738,-17.3352,10.2366
-5.36973,-24.9987,6.25539
-6.73879,-22.2709,-17.6414
-2.48115,-13.9287,-20.5678
-6.58425,-14.0693,17.0178
-18.3805,-20.9393,15.338
-21.2708,-15.8896,-28.6138
-9.05274,-8.68028,-31.7286
-10.0168,9.38287,13.7081
-24.7402,21.7015,9.16026
-26.7208,26.257,-33.4608
-12.1831,14.5356,-34.5146
-5.36233,13.117,6.06471
-12.2937,23.0927,-0.282388
-13.3914,25.6034,-23.6629
-6.70333,16.3549,-24.3757
