g_x,g_y,g_z
29.3366,-23.1234,10.2464
39.2037,-35.0973,6.49218
33.9085,-34.6352,-14.4978
22.5117,-22.66,-16.5034
40.3149,-22.9517,16.471
53.4873,-37.0544,13.7482
43.8746,-35.983,-25.2181
29.5577,-22.1452,-25.946
37.2775,0.582759,14.915
47.9955,6.19276,10.5856
38.252,7.31357,-26.2912
26.4613,1.54559,-26.8197
25.3706,7.2301,8.40194
32.9423,13.0279,3.58014
27.6202,13.6274,-16.7237
18.5225,7.854,-17.9346
32.2137,-31.9364,18.3266
41.2576,-50.5193,16.5628
31.698,-49.3971,-22.3652
21.4653,-31.2386,-24.03
42.7361,-32.2788,31.2865
58.1751,-67.9209,46.5285
36.4514,-62.4285,-53.1502
25.2378,-30.8785,-39.5835
37.2755,10.8432,28.2323
44.9187,37.6809,35.3719
22.1428,39.884,-50.6791
19.5022,12.3727,-40.8547
25.9394,16.018,15.3291
30.8688,29.3256,11.325
21.2449,30.5177,-25.6608
15.1325,17.0062,-26.2513
14.0761,-25.3635,20.1614
8.27585,-38.0211,19.4125
-2.05389,-38.9924,-16.4133
3.04192,-25.3366,-21.0625
9.87077,-19.7875,34.2601
-19.3607,-33.0458,49.1151
-44.5831,-40.2644,-32.9352
-8.49718,-20.2017,-33.5239
4.03024,21.2448,31.5876
-34.1733,59.6972,44.4347
-57.8324,65.1306,-40.6128
-14.1007,22.9206,-36.0727
7.70141,21.8395,17.2604
-2.38664,39.6436,14.7304
-12.3177,40.7666,-21.0753
-3.25926,22.7374,-23.7116
5.66188,-14.9263,12.9214
1.72916,-22.0523,10.7578
-3.76079,-22.3096,-9.17495
-1.30853,-14.8798,-13.1243
2.86381,-9.92228,20.5798
-8.6314,-14.8435,20.3228
-18.5651,-15.8837,-15.9095
-8.14829,-9.89852,-20.494
-0.23674,12.8526,19.1139
-14.2748,26.1995,17.592
-24.1578,27.1756,-18.35
-11.2212,13.5913,-21.8233
1.64852,14.9546,11.0899
-4.62755,25.1608,7.88762
-10.031,25.6002,-11.9019
-5.28983,15.4446,-14.8102
