0.775461,-0.697957,0.666252
1.95395,-1.793,1.00798
2.8443,-2.67804,0.4555
2.72924,-2.7449,-0.589728
1.75766,-1.91467,-1.11817
0.674154,-0.76713,-0.729922
1.86866,-1.04215,1.67429
4.90842,-2.8241,2.5762
7.40616,-4.38937,1.20491
7.15326,-4.49264,-1.53133
4.50769,-3.02483,-2.9042
1.68903,-1.16392,-1.8411
2.65031,-0.473812,2.48234
7.2153,-1.51739,3.82993
11.2662,-2.7472,1.72472
10.9737,-2.7256,-2.47833
6.86358,-1.65255,-4.4277
2.49787,-0.59585,-2.74354
2.55114,0.553437,2.46259
7.05507,1.25578,3.70385
10.9658,1.58596,1.32653
10.7458,1.63325,-2.83887
6.86017,1.16868,-4.54195
2.52291,0.463302,-2.77485
1.71774,1.06025,1.67776
4.60691,2.65423,2.45786
6.99976,3.9631,0.898278
6.88214,3.89894,-1.98913
4.5243,2.55852,-3.20042
1.72931,1.00967,-1.9568
0.687985,0.689095,0.656213
1.75538,1.71866,0.940513
2.58588,2.55286,0.318931
2.55961,2.50178,-0.789904
1.73734,1.70155,-1.27647
0.691632,0.675985,-0.802209
1.2085,-1.68905,1.651
3.12924,-4.53143,2.56635
4.65321,-7.03164,1.25382
4.47017,-7.23479,-1.4312
2.79396,-4.9259,-2.8756
1.04774,-1.90687,-1.83565
2.95859,-2.57942,4.35457
8.05749,-7.34911,7.02603
12.5528,-12.0675,3.60643
12.044,-12.3541,-4.18544
7.26764,-8.03258,-7.81228
2.66692,-2.95507,-4.79451
4.24238,-1.12727,6.68763
12.057,-3.76725,10.8733
19.5746,-6.95841,5.14746
18.8949,-7.04769,-7.49144
11.4427,-4.30899,-12.4496
4.01591,-1.56265,-7.34357
4.0544,1.52065,6.6547
11.8884,3.97806,10.6479
18.999,5.79574,4.35102
18.4999,5.57758,-8.23106
11.6232,3.48768,-12.8441
4.12164,1.23835,-7.4704
2.66225,2.7816,4.35862
7.42079,7.38824,6.76919
11.7382,11.561,2.71571
11.5376,11.3208,-5.22617
7.41445,7.06353,-8.40996
2.76699,2.59349,-5.0484
1.03923,1.74827,1.61044
2.72053,4.50604,2.35128
4.12019,6.86821,0.876016
4.08695,6.79015,-1.90887
2.70274,4.47395,-3.17519
1.06331,1.7,-1.98387
0.6751,-2.41767,2.44389
1.74222,-6.58778,3.81045
2.64378,-10.5451,1.86744
2.66063,-10.9126,-2.14799
1.65001,-7.35193,-4.20867
0.618819,-2.79302,-2.70556
1.65425,-3.71158,6.67119
4.51599,-10.9937,10.9461
7.08135,-18.3169,5.67805
6.86824,-18.9635,-6.81224
4.3167,-12.4145,-12.2426
1.57826,-4.51277,-7.3882
2.31425,-1.63342,10.4455
6.52509,-5.54229,17.6033
10.8421,-10.0017,8.42619
10.4881,-10.8193,-13.1194
6.4476,-6.95662,-20.4616
2.25149,-2.47405,-11.5509
2.19325,2.39039,10.3393
6.38192,6.8764,17.1987
10.5992,10.6758,7.67845
10.2302,9.33603,-13.4949
6.41875,5.28517,-20.7618
2.28131,1.74574,-11.6031
1.36596,4.21482,6.48562
3.72993,11.8415,10.1278
6.01865,18.6508,4.15369
6.03604,18.1898,-8.18774
3.97784,11.2042,-13.0409
1.53202,3.91659,-7.57931
0.530201,2.60457,2.32299
1.3649,6.92962,3.42629
2.09092,10.5988,1.29024
2.09754,10.5608,-2.84675
1.42913,6.84849,-4.66089
0.586761,2.51334,-2.86411
-0.443182,-2.4227,2.51438
-1.13427,-6.52404,3.91672
-1.69319,-10.3093,1.8623
